class,person,video,path,processed
Drinking tea,person7,tea_83.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person7/tea_83.mp4,0
Drinking tea,person7,tea_84.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person7/tea_84.mp4,0
Drinking tea,person7,tea_91.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person7/tea_91.mp4,0
Drinking tea,person7,tea_81_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person7/tea_81_aug1.mp4,0
Drinking tea,person7,tea_82_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person7/tea_82_aug1.mp4,0
Drinking tea,person7,tea_83_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person7/tea_83_aug1.mp4,0
Drinking tea,person7,tea_84_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person7/tea_84_aug1.mp4,0
Drinking tea,person7,tea_85_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person7/tea_85_aug1.mp4,0
Drinking tea,person7,tea_86_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person7/tea_86_aug1.mp4,0
Drinking tea,person7,tea_87_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person7/tea_87_aug1.mp4,0
Drinking tea,person7,tea_88_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person7/tea_88_aug1.mp4,0
Drinking tea,person7,tea_90_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person7/tea_90_aug1.mp4,0
Drinking tea,person7,tea_91_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person7/tea_91_aug1.mp4,0
Drinking tea,person9,tea_112.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person9/tea_112.mp4,0
Drinking tea,person9,tea_113.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person9/tea_113.mp4,0
Drinking tea,person9,tea_107.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person9/tea_107.mp4,0
Drinking tea,person9,tea_115.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person9/tea_115.mp4,0
Drinking tea,person9,tea_110.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person9/tea_110.mp4,0
Drinking tea,person9,tea_114.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person9/tea_114.mp4,0
Drinking tea,person9,tea_111.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person9/tea_111.mp4,0
Drinking tea,person9,tea_109.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person9/tea_109.mp4,0
Drinking tea,person9,tea_116.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person9/tea_116.mp4,0
Drinking tea,person9,tea_117.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person9/tea_117.mp4,0
Drinking tea,person9,tea_107_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person9/tea_107_aug1.mp4,0
Drinking tea,person9,tea_110_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person9/tea_110_aug1.mp4,0
Drinking tea,person9,tea_109_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person9/tea_109_aug1.mp4,0
Drinking tea,person9,tea_111_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person9/tea_111_aug1.mp4,0
Drinking tea,person9,tea_112_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person9/tea_112_aug1.mp4,0
Drinking tea,person9,tea_113_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person9/tea_113_aug1.mp4,0
Drinking tea,person9,tea_114_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person9/tea_114_aug1.mp4,0
Drinking tea,person9,tea_115_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person9/tea_115_aug1.mp4,0
Drinking tea,person9,tea_116_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person9/tea_116_aug1.mp4,0
Drinking tea,person9,tea_117_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person9/tea_117_aug1.mp4,0
Drinking tea,person4,tea_43.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person4/tea_43.mp4,0
Drinking tea,person4,tea_48.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person4/tea_48.mp4,0
Drinking tea,person4,tea_46.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person4/tea_46.mp4,0
Drinking tea,person4,tea_52.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person4/tea_52.mp4,0
Drinking tea,person4,tea_50.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person4/tea_50.mp4,0
Drinking tea,person4,tea_45.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person4/tea_45.mp4,0
Drinking tea,person4,tea_44.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person4/tea_44.mp4,0
Drinking tea,person4,tea_51.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person4/tea_51.mp4,0
Drinking tea,person4,tea_41.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person4/tea_41.mp4,0
Drinking tea,person4,tea_4.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person4/tea_4.mp4,0
Drinking tea,person4,tea_4_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person4/tea_4_aug1.mp4,0
Drinking tea,person4,tea_41_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person4/tea_41_aug1.mp4,0
Drinking tea,person4,tea_43_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person4/tea_43_aug1.mp4,0
Drinking tea,person4,tea_44_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person4/tea_44_aug1.mp4,0
Drinking tea,person4,tea_46_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person4/tea_46_aug1.mp4,0
Drinking tea,person4,tea_45_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person4/tea_45_aug1.mp4,0
Drinking tea,person4,tea_48_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person4/tea_48_aug1.mp4,0
Drinking tea,person4,tea_50_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person4/tea_50_aug1.mp4,0
Drinking tea,person4,tea_51_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person4/tea_51_aug1.mp4,0
Drinking tea,person4,tea_52_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person4/tea_52_aug1.mp4,0
Drinking tea,person2,tea_19.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person2/tea_19.mp4,0
Drinking tea,person2,tea_23.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person2/tea_23.mp4,0
Drinking tea,person2,tea_15.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person2/tea_15.mp4,0
Drinking tea,person2,tea_18.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person2/tea_18.mp4,0
Drinking tea,person2,tea_26.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person2/tea_26.mp4,0
Drinking tea,person2,tea_24.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person2/tea_24.mp4,0
Drinking tea,person2,tea_17.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person2/tea_17.mp4,0
Drinking tea,person2,tea_22.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person2/tea_22.mp4,0
Drinking tea,person2,tea_2.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person2/tea_2.mp4,0
Drinking tea,person2,tea_2_1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person2/tea_2_1.mp4,0
Drinking tea,person2,tea_15_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person2/tea_15_aug1.mp4,0
Drinking tea,person2,tea_17_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person2/tea_17_aug1.mp4,0
Drinking tea,person2,tea_18_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person2/tea_18_aug1.mp4,0
Drinking tea,person2,tea_19_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person2/tea_19_aug1.mp4,0
Drinking tea,person2,tea_2_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person2/tea_2_aug1.mp4,0
Drinking tea,person2,tea_22_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person2/tea_22_aug1.mp4,0
Drinking tea,person2,tea_23_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person2/tea_23_aug1.mp4,0
Drinking tea,person2,tea_24_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person2/tea_24_aug1.mp4,0
Drinking tea,person2,tea_26_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person2/tea_26_aug1.mp4,0
Drinking tea,person2,tea_2_1_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person2/tea_2_1_aug1.mp4,0
Drinking tea,person3,tea_31.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person3/tea_31.mp4,0
Drinking tea,person3,tea_35.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person3/tea_35.mp4,0
Drinking tea,person3,tea_32.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person3/tea_32.mp4,0
Drinking tea,person3,tea_39.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person3/tea_39.mp4,0
Drinking tea,person3,tea_36.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person3/tea_36.mp4,0
Drinking tea,person3,tea_30.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person3/tea_30.mp4,0
Drinking tea,person3,tea_34.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person3/tea_34.mp4,0
Drinking tea,person3,tea_28.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person3/tea_28.mp4,0
Drinking tea,person3,tea_38.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person3/tea_38.mp4,0
Drinking tea,person3,tea_29.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person3/tea_29.mp4,0
Drinking tea,person3,tea_28_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person3/tea_28_aug1.mp4,0
Drinking tea,person3,tea_29_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person3/tea_29_aug1.mp4,0
Drinking tea,person3,tea_30_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person3/tea_30_aug1.mp4,0
Drinking tea,person3,tea_31_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person3/tea_31_aug1.mp4,0
Drinking tea,person3,tea_32_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person3/tea_32_aug1.mp4,0
Drinking tea,person3,tea_35_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person3/tea_35_aug1.mp4,0
Drinking tea,person3,tea_36_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person3/tea_36_aug1.mp4,0
Drinking tea,person3,tea_38_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person3/tea_38_aug1.mp4,0
Drinking tea,person3,tea_39_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person3/tea_39_aug1.mp4,0
Drinking tea,person3,tea_34_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person3/tea_34_aug1.mp4,0
Drinking tea,person6,tea_71.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person6/tea_71.mp4,0
Drinking tea,person6,tea_70.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person6/tea_70.mp4,0
Drinking tea,person6,tea_74.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person6/tea_74.mp4,0
Drinking tea,person6,tea_67.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person6/tea_67.mp4,0
Drinking tea,person6,tea_69.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person6/tea_69.mp4,0
Drinking tea,person6,tea_68.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person6/tea_68.mp4,0
Drinking tea,person6,tea_72.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person6/tea_72.mp4,0
Drinking tea,person6,tea_73.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person6/tea_73.mp4,0
Drinking tea,person6,tea_77.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person6/tea_77.mp4,0
Drinking tea,person6,tea_6.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person6/tea_6.mp4,0
Drinking tea,person6,tea_6_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person6/tea_6_aug1.mp4,0
Drinking tea,person6,tea_68_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person6/tea_68_aug1.mp4,0
Drinking tea,person6,tea_69_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person6/tea_69_aug1.mp4,0
Drinking tea,person6,tea_70_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person6/tea_70_aug1.mp4,0
Drinking tea,person6,tea_71_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person6/tea_71_aug1.mp4,0
Drinking tea,person6,tea_72_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person6/tea_72_aug1.mp4,0
Drinking tea,person6,tea_67_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person6/tea_67_aug1.mp4,0
Drinking tea,person6,tea_73_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person6/tea_73_aug1.mp4,0
Drinking tea,person6,tea_74_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person6/tea_74_aug1.mp4,0
Drinking tea,person6,tea_77_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person6/tea_77_aug1.mp4,0
Drinking tea,person8,tea_101.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person8/tea_101.mp4,0
Drinking tea,person8,tea_103.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person8/tea_103.mp4,0
Drinking tea,person8,tea_100.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person8/tea_100.mp4,0
Drinking tea,person8,tea_96.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person8/tea_96.mp4,0
Drinking tea,person8,tea_104.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person8/tea_104.mp4,0
Drinking tea,person8,tea_94.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person8/tea_94.mp4,0
Drinking tea,person8,tea_99.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person8/tea_99.mp4,0
Drinking tea,person8,tea_95.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person8/tea_95.mp4,0
Drinking tea,person8,tea_98.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person8/tea_98.mp4,0
Drinking tea,person8,tea_8.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person8/tea_8.mp4,0
Drinking tea,person8,tea_100_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person8/tea_100_aug1.mp4,0
Drinking tea,person8,tea_101_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person8/tea_101_aug1.mp4,0
Drinking tea,person8,tea_103_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person8/tea_103_aug1.mp4,0
Drinking tea,person8,tea_104_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person8/tea_104_aug1.mp4,0
Drinking tea,person8,tea_8_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person8/tea_8_aug1.mp4,0
Drinking tea,person8,tea_94_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person8/tea_94_aug1.mp4,0
Drinking tea,person8,tea_95_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person8/tea_95_aug1.mp4,0
Drinking tea,person8,tea_96_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person8/tea_96_aug1.mp4,0
Drinking tea,person8,tea_98_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person8/tea_98_aug1.mp4,0
Drinking tea,person8,tea_99_aug1.mp4,/content/drive/MyDrive/all dataset/Drinking tea/person8/tea_99_aug1.mp4,0
I am Reading,person1,reading_1.mp4,/content/drive/MyDrive/all dataset/I am Reading/person1/reading_1.mp4,0
I am Reading,person1,reading_1_aug_1.mp4,/content/drive/MyDrive/all dataset/I am Reading/person1/reading_1_aug_1.mp4,0
I am Reading,person1,reading_1_aug_4.mp4,/content/drive/MyDrive/all dataset/I am Reading/person1/reading_1_aug_4.mp4,0
I am Reading,person1,reading_1_aug_5.mp4,/content/drive/MyDrive/all dataset/I am Reading/person1/reading_1_aug_5.mp4,0
I am Reading,person1,reading_1_aug_8.mp4,/content/drive/MyDrive/all dataset/I am Reading/person1/reading_1_aug_8.mp4,0
I am Reading,person1,reading_1_aug_9.mp4,/content/drive/MyDrive/all dataset/I am Reading/person1/reading_1_aug_9.mp4,0
I am Reading,person1,reading_1_aug_11.mp4,/content/drive/MyDrive/all dataset/I am Reading/person1/reading_1_aug_11.mp4,0
I am Reading,person1,reading_1_aug_12.mp4,/content/drive/MyDrive/all dataset/I am Reading/person1/reading_1_aug_12.mp4,0
I am Reading,person1,reading_1_aug_13.mp4,/content/drive/MyDrive/all dataset/I am Reading/person1/reading_1_aug_13.mp4,0
I am Reading,person1,reading_1_aug_14.mp4,/content/drive/MyDrive/all dataset/I am Reading/person1/reading_1_aug_14.mp4,0
I am Reading,person1,reading_1_aug1.mp4,/content/drive/MyDrive/all dataset/I am Reading/person1/reading_1_aug1.mp4,0
I am Reading,person1,reading_1_aug_c9fbd0e0.mp4,/content/drive/MyDrive/all dataset/I am Reading/person1/reading_1_aug_c9fbd0e0.mp4,0
I am Reading,person1,reading_1_aug_0d4d7dd7.mp4,/content/drive/MyDrive/all dataset/I am Reading/person1/reading_1_aug_0d4d7dd7.mp4,0
I am Reading,person1,reading_1_aug_5673c295.mp4,/content/drive/MyDrive/all dataset/I am Reading/person1/reading_1_aug_5673c295.mp4,0
I am Reading,person1,reading_1_aug_4f5245d0.mp4,/content/drive/MyDrive/all dataset/I am Reading/person1/reading_1_aug_4f5245d0.mp4,0
I am Reading,person1,reading_1_aug_1a134a53.mp4,/content/drive/MyDrive/all dataset/I am Reading/person1/reading_1_aug_1a134a53.mp4,0
I am Reading,person1,reading_1_aug_3ddabd6e.mp4,/content/drive/MyDrive/all dataset/I am Reading/person1/reading_1_aug_3ddabd6e.mp4,0
I am Reading,person1,reading_1_aug_0f3f45ca.mp4,/content/drive/MyDrive/all dataset/I am Reading/person1/reading_1_aug_0f3f45ca.mp4,0
I am Reading,person1,reading_1_aug_209a2692.mp4,/content/drive/MyDrive/all dataset/I am Reading/person1/reading_1_aug_209a2692.mp4,0
I am Reading,person1,reading_1_aug_2954f09f.mp4,/content/drive/MyDrive/all dataset/I am Reading/person1/reading_1_aug_2954f09f.mp4,0
I am Reading,person2,reading_1_aug_4.mp4,/content/drive/MyDrive/all dataset/I am Reading/person2/reading_1_aug_4.mp4,0
I am Reading,person2,reading_1_aug_5.mp4,/content/drive/MyDrive/all dataset/I am Reading/person2/reading_1_aug_5.mp4,0
